event_family_final,report_number,candidate_seq,claimed_contact_date,earliest_provable_public_date,public_date_basis,provenance_score,public_date_status,public_date_reason,public_date_cohort_status,public_date_cohort_reason,match_status,final_status,event_start_date,publication_lag_days_vs_event,publication_lag_days_vs_primary_source,publication_conflict_gap_bucket,observed_event_before_publication,current_public_evidence_kind,current_public_source_tier,current_public_source_bucket,current_public_source_label,current_public_source_url,best_available_source_tier,best_available_source_bucket,best_available_source_label,best_available_source_url,earliest_primary_source_date,earliest_mirror_source_date,earliest_secondary_source_date,event_title,claim_normalized
volcano,136,97,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-03-17,-9642,-15193,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Etna eruption began,"However, up to the middle of the year 1981, there are still many things to explain, which will happen on Earth within a great part of the framework and which will come into play."
volcano,136,98,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-03-17,-9642,-15193,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Etna eruption began,"Even during the outflow of the harsh winter season of 1980/1981, it will happen with complete certainty that in Italy, the Etna volcano will begin its unusual activity again, which was no longer the case for several decades."
volcano,150,133,1981-10-10,2009-10-13,wiki_first_revision:Future Of Mankind Contact Report 150 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1983-01-03,-9780,-14536,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 150 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_150,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2009-10-13,,Kilauea East Rift Zone eruption began,"The turn of the year 1982/1983 itself does not bring much of importance, but it should be interesting for you to know that shortly after the turn of the year on the Hawaiian Islands a great natural spectacle will be imminent, because a volcano there will erupt again, and that in several and long-lasting eruptions."
volcano,150,159,1981-10-10,2009-10-13,wiki_first_revision:Future Of Mankind Contact Report 150 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1983-01-03,-9780,-14536,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 150 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_150,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2009-10-13,,Kilauea East Rift Zone eruption began,"Only then will there be some calm again, before another natural event on the Hawaiian Islands will make itself known, namely when a volcano there erupts another time within a short period of time."
volcano,182,19,1983-02-03,,claimed_contact_date_only,1,no_public_date_evidence,No provable public date is recorded yet; current evaluation still depends on the claimed contact date fallback.,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,exact_hit,included_in_statistics,1983-03-28,,,,False,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 182 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_182,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 182 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_182,,2008-09-27,,Etna destructive fissure eruption began,"Around the turning point of March/April, so in less than a month, the Mount Etna volcano in Sicily will again eject large quantities of its red-hot interior."
volcano,238,7,1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1991-06-03,-5910,-11463,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 238 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_238,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 06,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-6/,2022-10-21,2007-08-08,,Unzendake lava dome eruption began,"For example, on the 3rd of June, the volcano Unzendake in Japan."
volcano,238,8,1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",near_hit,included_in_statistics,1991-06-12,-5901,-11454,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 238 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_238,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 06,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-6/,2022-10-21,2007-08-08,,Pinatubo's first major eruption began,on June 9th the Pinatubo in the Philippines will erupt and cause immense damage in addition to claiming many human lives.
volcano,238,158,1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",near_hit,included_in_statistics,1991-12-14,-5716,-11269,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 238 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_238,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 06,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-6/,2022-10-21,2007-08-08,,Etna flank eruption began,But the unity and recognition and observance of the truth by all who are connected with it and with the mission will make everyone strong and bring much success in spite of all the fallout.
volcano,238,160,1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1991-12-14,-5716,-11269,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 238 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_238,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 06,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-6/,2022-10-21,2007-08-08,,Etna flank eruption began,"It is only clear to us what has just been explained to you, which will happen at about the same time, when the volcano Etna will unfold a greater activity on Sicily after a rest of about two years, as our volcanologists have fathomed."
volcano,238,161,1991-05-18,2007-08-08,wiki_first_revision:Future Of Mankind Contact Report 238 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",near_hit,included_in_statistics,1991-12-14,-5716,-11269,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 238 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_238,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 06,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-6/,2022-10-21,2007-08-08,,Etna flank eruption began,"According to their statements, the new activity of the volcano on the 15th of December should result, whereby this naming of the time should be very exact, as one assured me."
volcano,241,47,1992-02-03,,claimed_contact_date_only,1,no_public_date_evidence,No provable public date is recorded yet; current evaluation still depends on the claimed contact date fallback.,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,exact_hit,included_in_statistics,1992-04-09,,,,False,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 241 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_241,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 241 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_241,,2007-10-05,,Cerro Negro eruption began,Or that the volcano Etna on Sicily will not calm down so quickly.
volcano,241,48,1992-02-03,,claimed_contact_date_only,1,no_public_date_evidence,No provable public date is recorded yet; current evaluation still depends on the claimed contact date fallback.,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,exact_hit,included_in_statistics,1992-04-09,,,,False,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 241 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_241,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 241 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_241,,2007-10-05,,Cerro Negro eruption began,"will also develop dangerous activities in the month of April, as it will also be in Nicaragua with the volcano Cerro Negro, while at the same time especially in America large fire conflagurations will haunt various national parks and also the International Peace Park."
volcano,366,13,2004-09-03,2020-02-11,wiki_first_revision,2,public_date_ok,The current provable public date does not postdate the observed event date.,included_in_current_public_date_cohort,"The current provable public date does not postdate the matched observed event, so the row remains in the current public-date-clean cohort.",miss,included_in_statistics,,,,,False,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 366 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_366,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 09,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-9/,2022-10-21,2020-02-11,,,"But this will not be the end of the hurricanes in the Caribbean, because this storm will also be followed by the next one immediately."
volcano,383,13,2005-03-17,2020-02-27,manual_source_link:Future Of Mankind Contact Report 383 English translation page,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",similar_only,included_in_statistics,2005-03-23,-5454,-6421,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 383 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_383,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 09,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-9/,2022-10-21,2020-02-27,,Colima ash-emission episode began,"Elsewhere, on the 27th/28th of March in Mexico, the volcano Colimo begins to erupt again, while in Monaco Prince Rainier III falls seriously ill and hovers for weeks between life and death, his purely physical functions being maintained for weeks only by apparatus, before he dies on the 6th of April."
volcano,383,27,2005-03-17,2020-02-27,manual_source_link:Future Of Mankind Contact Report 383 English translation page,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",near_hit,included_in_statistics,2005-04-12,-5434,-6401,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 383 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_383,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 09,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-9/,2022-10-21,2020-02-27,,Talang eruption began,"on the 11th of April the volcano Talang begins to erupt, which will be directly related to the seaquakes off Sumatra."
volcano,400,3,2005-09-25,,claimed_contact_date_only,1,no_public_date_evidence,No provable public date is recorded yet; current evaluation still depends on the claimed contact date fallback.,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,exact_hit,included_in_statistics,2005-10-01,,-6229,,False,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 400 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_400,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 10,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-10/,2022-10-21,2009-08-28,,Santa Ana (Ilamatepec) eruption began,"At about the same time, El Salvador will be hit by a volcanic eruption of the Ilamatepec and a catastrophe of many landslides due to torrential rains caused by a big hurricane called 'Stan', which will affect about 300 villages and cause the loss of lives."
volcano,444,3,2007-02-23,,claimed_contact_date_only,1,no_public_date_evidence,No provable public date is recorded yet; current evaluation still depends on the claimed contact date fallback.,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,exact_hit,included_in_statistics,2007-02-27,,,,False,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 444 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_444,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 444 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_444,,2008-02-03,,Stromboli effusive eruption resumed,"Towards the end of this month of February, after four years of dormancy in the Mediterranean, the Italian volcano Stromboli will begin to become active again, leading to an indirect series of seaquakes near the Greek peninsula of Chalkidiki."
volcano,453,23,2007-07-14,2011-05-08,wiki_first_revision:Future Of Mankind Contact Report 453 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2007-09-30,-1316,-5500,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 453 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_453,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2011-05-08,,Jebel at Tair eruption began,"This will be followed by a volcanic eruption on Jabal al-Tair, on the so-called Bird Island, with several deaths also to be expected."
volcano,453,24,2007-07-14,2011-05-08,wiki_first_revision:Future Of Mankind Contact Report 453 first page revision,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2007-09-30,-1316,-5500,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 453 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_453,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2011-05-08,,Jebel at Tair eruption began,"The next extraordinary thing will happen in Burma, where the great mass of all monks will demonstrate against the military junta, joined also by the population."
volcano,464,4,2008-04-30,2016-09-28,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2008-05-02,-3071,-5285,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 464 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_464,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2016-09-28,,Chaiten eruption began,"32 .There is indeed something extraordinary, because in southern Chile the Chaiten volcano will be erupting again in the coming days after 9486 years, causing many humans to flee."
